filename,video_id,start_time,end_time,duration,id,transcription,usability,bg_music,bg_noise,other_voice,only_music,only_noise,other_sounds,annotator,annotate_date_YYYYMMDD
IsabelChen_1_0_4008.wav,IsabelChen_1,0,4008,4008,0,hi everyone it's me Isabel it's been such a long time,1,0,0,0,0,0,0,lspc,46:47.3
IsabelChen_1_4440_5688.wav,IsabelChen_1,4440,5688,1248,1,my stomach just growled,1,0,0,0,0,0,0,lspc,46:57.4
IsabelChen_1_5864_6040.wav,IsabelChen_1,5864,6040,176,2,,0,0,0,0,0,1,0,lspc,47:04.7
IsabelChen_1_6200_10496.wav,IsabelChen_1,6200,10496,4296,3,it's been a really long time since I filmed I'm so sorry it was my first year of college,1,0,0,0,0,0,0,lspc,47:24.0
IsabelChen_1_10824_16472.wav,IsabelChen_1,10824,16472,5648,4,finished and now I am back home in Taiwan I just wanted to film this video because,1,0,0,0,0,0,0,lspc,47:37.3
IsabelChen_1_16728_25568.wav,IsabelChen_1,16728,25568,8840,5,a few days ago or yesterday I was watching Jenn Im's video of being korean-american and this was a tag from Amy her friend,1,0,0,0,0,0,0,lspc,47:56.7
IsabelChen_1_25760_27088.wav,IsabelChen_1,25760,27088,1328,6,who um,1,0,0,0,0,0,0,lspc,48:02.4
IsabelChen_1_27552_35840.wav,IsabelChen_1,27552,35840,8288,7,was doing this in terms of Asians Pacific American Heritage Month and I was watching some videos on BuzzFeed which they also had,1,0,0,0,0,0,0,lspc,48:15.1
IsabelChen_1_35992_39576.wav,IsabelChen_1,35992,39576,3584,8,other people talking about their experiences being immigrants or also,1,0,0,0,0,0,0,lspc,48:23.2
IsabelChen_1_39680_41552.wav,IsabelChen_1,39680,41552,1872,9,like born in America,1,0,0,0,0,0,0,lspc,48:29.4
IsabelChen_1_41856_48616.wav,IsabelChen_1,41856,48616,6760,10,but having to face like some difficulties and also successes being Asian so I thought I would share some of my stories,1,0,0,0,0,0,0,lspc,48:42.3
IsabelChen_1_48792_50936.wav,IsabelChen_1,48792,50936,2144,11,I am really passionate about it overall,1,0,0,0,0,0,0,lspc,48:53.6
IsabelChen_1_51280_53816.wav,IsabelChen_1,51280,53816,2536,12,basically what Amy did was she put a whole tag,1,0,0,0,0,0,0,lspc,49:09.3
IsabelChen_1_54016_54728.wav,IsabelChen_1,54016,54728,712,13,few questions,1,0,0,0,0,0,0,lspc,49:19.3
IsabelChen_1_55000_60120.wav,IsabelChen_1,55000,60120,5120,14,I just did her questions that she provided and just answered them back on my trusty dusty laptop,1,0,0,0,0,0,0,lspc,49:52.5
IsabelChen_1_60432_61560.wav,IsabelChen_1,60432,61560,1128,15,without further ado,1,0,0,0,0,0,0,lspc,50:05.2
IsabelChen_1_61752_63296.wav,IsabelChen_1,61752,63296,1544,16,we'll just start with it um,1,0,0,0,0,0,0,lspc,50:17.9
IsabelChen_1_63512_64192.wav,IsabelChen_1,63512,64192,680,17,new look,1,0,0,0,0,0,0,lspc,50:22.7
IsabelChen_1_64440_67408.wav,IsabelChen_1,64440,67408,2968,18,hello um I hope you guys enjoy,1,0,0,0,0,0,0,lspc,50:32.9
IsabelChen_1_69656_74928.wav,IsabelChen_1,69656,74928,5272,19,so I'm Taiwanese American and I am a second generation immigrant uh,1,0,0,0,0,0,0,lspc,50:48.7
IsabelChen_1_75232_80240.wav,IsabelChen_1,75232,80240,5008,20,my parents they left Taiwan to go to America,1,0,0,0,0,0,0,lspc,50:57.7
IsabelChen_1_80720_84696.wav,IsabelChen_1,80720,84696,3976,21,and they met and they fell in love and I was born on,1,0,0,0,0,0,0,lspc,51:16.6
IsabelChen_1_84944_86432.wav,IsabelChen_1,84944,86432,1488,22,July twenty-second,1,0,0,0,0,0,0,lspc,51:26.2
IsabelChen_1_86944_88288.wav,IsabelChen_1,86944,88288,1344,23,in San Diego,1,0,0,0,0,0,0,lspc,51:35.0
IsabelChen_1_89280_90472.wav,IsabelChen_1,89280,90472,1192,24,and that's how I came to be,1,0,0,0,0,0,0,lspc,51:43.4
IsabelChen_1_93736_95960.wav,IsabelChen_1,93736,95960,2224,25,we were in San Diego and then we moved,1,0,0,0,0,0,0,lspc,51:58.5
IsabelChen_1_96088_99168.wav,IsabelChen_1,96088,99168,3080,26,like we were in San Diego and then we moved to Irvine and then we moved to San Jose,1,0,0,0,0,0,0,lspc,52:07.2
