filename,video_id,start_time,end_time,duration,id,transcription,usability,bg_music,bg_noise,other_voice,only_music,only_noise,other_sounds,annotator,annotate_date_YYYYMMDD
SandyLin_UCnYWIUcX6BRn0F2tclt7mVg_QdUs4Y5s5dA_0_144.wav,SandyLin_UCnYWIUcX6BRn0F2tclt7mVg_QdUs4Y5s5dA,0,144,144,0,,0,0,0,0,0,1,0,DY,46:11.5
SandyLin_UCnYWIUcX6BRn0F2tclt7mVg_QdUs4Y5s5dA_144_11768.wav,SandyLin_UCnYWIUcX6BRn0F2tclt7mVg_QdUs4Y5s5dA,144,11768,11624,1,hi guys I'm finally doing the Q&A video I have the questions right here on my laptop but before I get into that um I just filmed a get ready with me video so if you wanna see how I set this makeup look,1,0,0,0,0,0,0,DY,46:42.8
SandyLin_UCnYWIUcX6BRn0F2tclt7mVg_QdUs4Y5s5dA_11896_16352.wav,SandyLin_UCnYWIUcX6BRn0F2tclt7mVg_QdUs4Y5s5dA,11896,16352,4456,2,if you want to see how I set this makeup look then I will leave a link to that video in the description box and you can watch it,1,0,0,0,0,0,0,DY,46:54.6
SandyLin_UCnYWIUcX6BRn0F2tclt7mVg_QdUs4Y5s5dA_16777_23129.wav,SandyLin_UCnYWIUcX6BRn0F2tclt7mVg_QdUs4Y5s5dA,16777,23129,6352,3,before or after you watch this one if you want to in that video I kinda talk about how I edited my summer outfits,1,0,0,0,0,0,0,DY,47:21.2
SandyLin_UCnYWIUcX6BRn0F2tclt7mVg_QdUs4Y5s5dA_23281_27177.wav,SandyLin_UCnYWIUcX6BRn0F2tclt7mVg_QdUs4Y5s5dA,23281,27177,3896,4,video game video so if you're interested in learning more about that then,1,0,0,0,0,0,0,DY,47:34.9
SandyLin_UCnYWIUcX6BRn0F2tclt7mVg_QdUs4Y5s5dA_27329_36577.wav,SandyLin_UCnYWIUcX6BRn0F2tclt7mVg_QdUs4Y5s5dA,27329,36577,9248,5,you can go watch it oh also I am wearing contacts right now so if my eyes look different that's why and I'm also house sitting for Karen and Leah while they're gone that's why I'm here there you go,1,0,0,0,0,0,0,DY,48:21.3
SandyLin_UCnYWIUcX6BRn0F2tclt7mVg_QdUs4Y5s5dA_36873_42345.wav,SandyLin_UCnYWIUcX6BRn0F2tclt7mVg_QdUs4Y5s5dA,36873,42345,5472,6,so let's start with the questions I got on YouTube Veronica Chan asked,1,0,0,0,0,0,0,DY,48:43.9
SandyLin_UCnYWIUcX6BRn0F2tclt7mVg_QdUs4Y5s5dA_42681_48889.wav,SandyLin_UCnYWIUcX6BRn0F2tclt7mVg_QdUs4Y5s5dA,42681,48889,6208,7,how did you start your YouTube career and what's your nationality nationality I'm American,1,0,0,0,0,0,0,DY,48:57.3
SandyLin_UCnYWIUcX6BRn0F2tclt7mVg_QdUs4Y5s5dA_49937_62259.wav,SandyLin_UCnYWIUcX6BRn0F2tclt7mVg_QdUs4Y5s5dA,49937,62259,12322,8,if you're asking about ethnicity I'm Chinese so I'm chinese american going back to the first question how did you start your YouTube career I don't know if I could call this a career but I started doing YouTube um,1,0,0,0,0,0,0,DY,49:17.9
SandyLin_UCnYWIUcX6BRn0F2tclt7mVg_QdUs4Y5s5dA_62387_78685.wav,SandyLin_UCnYWIUcX6BRn0F2tclt7mVg_QdUs4Y5s5dA,62387,78685,16298,9,well I've always been really into blogs and websites and coding and design have always loved that like that digital sphere I remember s- first starting on geo cities if you guys remember geo cities Zynga myspace tumblr lisaexplains.com if ,1,0,0,0,0,0,0,DY,49:45.8
SandyLin_UCnYWIUcX6BRn0F2tclt7mVg_QdUs4Y5s5dA_78821_80753.wav,SandyLin_UCnYWIUcX6BRn0F2tclt7mVg_QdUs4Y5s5dA,78821,80753,1932,10,anyone used that to learn coding,1,0,0,0,0,0,0,DY,49:56.1
SandyLin_UCnYWIUcX6BRn0F2tclt7mVg_QdUs4Y5s5dA_82257_91885.wav,SandyLin_UCnYWIUcX6BRn0F2tclt7mVg_QdUs4Y5s5dA,82257,91885,9628,11,that's great <lgh> I don't know I was on Lisa explains all the time as a kid and I loved it um it's a really old website that teaches kids how to code so after college I,1,0,0,0,0,0,0,DY,50:25.6
SandyLin_UCnYWIUcX6BRn0F2tclt7mVg_QdUs4Y5s5dA_92085_98361.wav,SandyLin_UCnYWIUcX6BRn0F2tclt7mVg_QdUs4Y5s5dA,92085,98361,6276,12,decided I wanted to start a blog like I've been following all kinds of blogs and I wanted to start my own and talk about fashion 'cause I love,1,0,0,0,0,0,0,DY,50:54.7
SandyLin_UCnYWIUcX6BRn0F2tclt7mVg_QdUs4Y5s5dA_98641_109817.wav,SandyLin_UCnYWIUcX6BRn0F2tclt7mVg_QdUs4Y5s5dA,98641,109817,11176,13,fashion and self expression through fashion so I started blogging and around the same time um Karen also came out to her YouTube channel like her first video and we decided to get together and help each other out and she really encouraged me to s-,1,0,0,0,0,0,0,DY,52:02.2
SandyLin_UCnYWIUcX6BRn0F2tclt7mVg_QdUs4Y5s5dA_109913_110401.wav,SandyLin_UCnYWIUcX6BRn0F2tclt7mVg_QdUs4Y5s5dA,109913,110401,488,14,start- pos-,0,0,0,0,0,0,0,DY,52:23.2
SandyLin_UCnYWIUcX6BRn0F2tclt7mVg_QdUs4Y5s5dA_110497_113889.wav,SandyLin_UCnYWIUcX6BRn0F2tclt7mVg_QdUs4Y5s5dA,110497,113889,3392,15,ting- videos as well and it took me a really long time before,1,0,0,0,0,0,0,DY,52:50.7
